store_nbr,family,city,state,store_type,cluster,mean_units,total_units,zero_share,group,lead_time,shelf_life,q_star
23,PREPARED FOODS,Ambato,Tungurahua,D,9,49.439186,83206.15,0.002354326,perishable,1,2,0.5
23,PRODUCE,Ambato,Tungurahua,D,9,827.69745,1.3325929e+06,0.055350553,perishable,1,4,0.5618265777321704
23,SCHOOL AND OFFICE SUPPLIES,Ambato,Tungurahua,D,9,0.25795054,292.0,0.8249129,grocery,3,0,0.98
23,SEAFOOD,Ambato,Tungurahua,D,9,15.580433,26221.87,0.002354326,perishable,1,2,0.5
24,AUTOMOTIVE,Guayaquil,Guayas,D,1,3.2935236,5543.0,0.14125957,hardware,7,0,0.98
24,BABY CARE,Guayaquil,Guayas,D,1,0.18158568,71.0,0.8230958,grocery,3,0,0.98
24,BEAUTY,Guayaquil,Guayas,D,1,4.9089284,8247.0,0.0884434,grocery,3,0,0.98
24,BEVERAGES,Guayaquil,Guayas,D,1,2823.2122,4.751466e+06,0.06180106,grocery,2,0,0.98
24,BOOKS,Guayaquil,Guayas,D,1,0.7394137,227.0,0.5325077,grocery,3,0,0.98
24,BREAD/BAKERY,Guayaquil,Guayas,D,1,692.311,1.1651594e+06,0.06180106,perishable,1,2,0.5
24,CELEBRATION,Guayaquil,Guayas,D,1,13.723275,18101.0,0.24494383,grocery,3,0,0.98
24,CLEANING,Guayaquil,Guayas,D,1,1110.9358,1.869705e+06,0.06180106,grocery,2,0,0.98
24,DAIRY,Guayaquil,Guayas,D,1,1073.7646,1.807146e+06,0.06180106,perishable,1,5,0.5
24,DELI,Guayaquil,Guayas,D,1,253.25722,426231.9,0.06180106,perishable,1,3,0.5
24,EGGS,Guayaquil,Guayas,D,1,204.63992,344409.0,0.06180106,perishable,1,5,0.5
24,FROZEN FOODS,Guayaquil,Guayas,D,1,208.41873,350768.72,0.06180106,grocery,2,0,0.98
24,GROCERY I,Guayaquil,Guayas,D,1,3768.9495,6.343142e+06,0.06180106,grocery,2,0,0.98
24,GROCERY II,Guayaquil,Guayas,D,1,25.690434,43237.0,0.071806945,grocery,3,0,0.98
24,HARDWARE,Guayaquil,Guayas,D,1,1.1316425,1874.0,0.4258373,hardware,7,0,0.98
24,HOME AND KITCHEN I,Guayaquil,Guayas,D,1,19.53298,25764.0,0.13258427,hardware,7,0,0.98
24,HOME AND KITCHEN II,Guayaquil,Guayas,D,1,35.92722,47388.0,0.1318352,hardware,7,0,0.98
24,HOME APPLIANCES,Guayaquil,Guayas,D,1,0.37195903,581.0,0.75031686,hardware,7,0,0.98
24,HOME CARE,Guayaquil,Guayas,D,1,218.99014,288848.0,0.22322097,grocery,2,0,0.98
24,LADIESWEAR,Guayaquil,Guayas,D,1,10.779378,14218.0,0.24719101,hardware,7,0,0.98
24,LAWN AND GARDEN,Guayaquil,Guayas,D,1,13.568033,22835.0,0.13243084,hardware,7,0,0.98
24,LINGERIE,Guayaquil,Guayas,D,1,9.226381,15528.0,0.079458505,hardware,7,0,0.98
24,"LIQUOR,WINE,BEER",Guayaquil,Guayas,D,1,99.65775,167724.0,0.16009417,grocery,2,0,0.98
24,MAGAZINES,Guayaquil,Guayas,D,1,8.351782,11016.0,0.2142322,grocery,3,0,0.98
24,MEATS,Guayaquil,Guayas,D,1,388.19943,653339.6,0.06180106,perishable,1,3,0.5
24,PERSONAL CARE,Guayaquil,Guayas,D,1,263.44385,443376.0,0.06180106,grocery,2,0,0.98
24,PET SUPPLIES,Guayaquil,Guayas,D,1,11.377559,15007.0,0.24269663,grocery,3,0,0.98
24,PLAYERS AND ELECTRONICS,Guayaquil,Guayas,D,1,9.218348,12159.0,0.2599251,hardware,7,0,0.98
24,POULTRY,Guayaquil,Guayas,D,1,487.55276,820551.3,0.06180106,perishable,1,3,0.5
24,PREPARED FOODS,Guayaquil,Guayas,D,1,129.14299,217347.64,0.06180106,perishable,1,2,0.5
24,PRODUCE,Guayaquil,Guayas,D,1,2370.1729,3.8159782e+06,0.09225092,perishable,1,4,0.5618265777321704
24,SCHOOL AND OFFICE SUPPLIES,Guayaquil,Guayas,D,1,0.85125446,950.0,0.7067138,grocery,3,0,0.98
24,SEAFOOD,Guayaquil,Guayas,D,1,35.528084,59793.766,0.06180106,perishable,1,2,0.5
25,AUTOMOTIVE,Salinas,Santa Elena,D,1,2.0731273,3487.0,0.24793875,hardware,7,0,0.98
25,BABY CARE,Salinas,Santa Elena,D,1,0.10616438,31.0,0.8668831,grocery,3,0,0.98
25,BEAUTY,Salinas,Santa Elena,D,1,2.3699524,3991.0,0.22117648,grocery,3,0,0.98
25,BEVERAGES,Salinas,Santa Elena,D,1,1760.0599,2.963941e+06,0.03882353,grocery,2,0,0.98
25,BOOKS,Salinas,Santa Elena,D,1,0.4280822,125.0,0.7077922,grocery,3,0,0.98
25,BREAD/BAKERY,Salinas,Santa Elena,D,1,287.69693,484481.62,0.03882353,perishable,1,2,0.5
25,CELEBRATION,Salinas,Santa Elena,D,1,5.67197,7487.0,0.29341316,grocery,3,0,0.98
25,CLEANING,Salinas,Santa Elena,D,1,468.04453,788187.0,0.03882353,grocery,2,0,0.98
25,DAIRY,Salinas,Santa Elena,D,1,468.39075,788770.0,0.03882353,perishable,1,5,0.5
25,DELI,Salinas,Santa Elena,D,1,125.80037,211847.83,0.03882353,perishable,1,3,0.5
25,EGGS,Salinas,Santa Elena,D,1,106.73515,179742.0,0.03882353,perishable,1,5,0.5
25,FROZEN FOODS,Salinas,Santa Elena,D,1,171.29646,288463.25,0.03882353,grocery,2,0,0.98
25,GROCERY I,Salinas,Santa Elena,D,1,1685.5035,2.838388e+06,0.03882353,grocery,2,0,0.98
25,GROCERY II,Salinas,Santa Elena,D,1,11.49228,19353.0,0.052352943,grocery,3,0,0.98
25,HARDWARE,Salinas,Santa Elena,D,1,0.92791003,1403.0,0.4947644,hardware,7,0,0.98
25,HOME AND KITCHEN I,Salinas,Santa Elena,D,1,23.244698,30683.0,0.16541916,hardware,7,0,0.98
25,HOME AND KITCHEN II,Salinas,Santa Elena,D,1,14.271213,18838.0,0.1736527,hardware,7,0,0.98
25,HOME APPLIANCES,Salinas,Santa Elena,D,1,0.18839361,224.0,0.84315354,hardware,7,0,0.98
25,HOME CARE,Salinas,Santa Elena,D,1,84.11515,111032.0,0.25374252,grocery,2,0,0.98
25,LAWN AND GARDEN,Salinas,Santa Elena,D,1,10.171616,17129.0,0.11176471,hardware,7,0,0.98
25,LINGERIE,Salinas,Santa Elena,D,1,8.526722,14359.0,0.08764706,hardware,7,0,0.98
25,"LIQUOR,WINE,BEER",Salinas,Santa Elena,D,1,175.19774,295033.0,0.14470588,grocery,2,0,0.98
25,MAGAZINES,Salinas,Santa Elena,D,1,4.258333,5621.0,0.3270958,grocery,3,0,0.98
25,MEATS,Salinas,Santa Elena,D,1,201.23882,338886.16,0.03882353,perishable,1,3,0.5
25,PERSONAL CARE,Salinas,Santa Elena,D,1,106.02969,178554.0,0.03882353,grocery,2,0,0.98
25,PET SUPPLIES,Salinas,Santa Elena,D,1,2.6515152,3500.0,0.3226048,grocery,3,0,0.98
25,PLAYERS AND ELECTRONICS,Salinas,Santa Elena,D,1,4.1318183,5454.0,0.3270958,hardware,7,0,0.98
25,POULTRY,Salinas,Santa Elena,D,1,156.37735,263339.47,0.03882353,perishable,1,3,0.5
25,PREPARED FOODS,Salinas,Santa Elena,D,1,51.75431,87154.26,0.03882353,perishable,1,2,0.5
25,PRODUCE,Salinas,Santa Elena,D,1,907.92554,1.4617601e+06,0.06519065,perishable,1,4,0.5618265777321704
25,SCHOOL AND OFFICE SUPPLIES,Salinas,Santa Elena,D,1,0.49692714,566.0,0.7878788,grocery,3,0,0.98
25,SEAFOOD,Salinas,Santa Elena,D,1,5.4501295,9167.118,0.115429915,perishable,1,2,0.5
26,AUTOMOTIVE,Guayaquil,Guayas,D,10,3.5680332,6005.0,0.0924073,hardware,7,0,0.98
26,BABY CARE,Guayaquil,Guayas,D,10,0.24242425,96.0,0.86893207,grocery,3,0,0.98
26,BEAUTY,Guayaquil,Guayas,D,10,0.9465241,1593.0,0.44025898,grocery,3,0,0.98
26,BEVERAGES,Guayaquil,Guayas,D,10,793.32855,1.335172e+06,0.002354326,grocery,2,0,0.98
26,BOOKS,Guayaquil,Guayas,D,10,0.048442908,14.0,0.90163934,grocery,3,0,0.98
26,BREAD/BAKERY,Guayaquil,Guayas,D,10,225.26595,379122.6,0.002354326,perishable,1,2,0.5
26,CELEBRATION,Guayaquil,Guayas,D,10,5.610311,7400.0,0.23970038,grocery,3,0,0.98
26,CLEANING,Guayaquil,Guayas,D,10,439.71597,740042.0,0.002354326,grocery,2,0,0.98
26,DAIRY,Guayaquil,Guayas,D,10,237.47058,399663.0,0.002354326,perishable,1,5,0.5
26,DELI,Guayaquil,Guayas,D,10,90.81849,152847.52,0.002354326,perishable,1,3,0.5
26,EGGS,Guayaquil,Guayas,D,10,41.80927,70365.0,0.002354326,perishable,1,5,0.5
26,FROZEN FOODS,Guayaquil,Guayas,D,10,77.48799,130412.29,0.002354326,grocery,2,0,0.98
26,GROCERY I,Guayaquil,Guayas,D,10,1616.3624,2.720338e+06,0.002354326,grocery,2,0,0.98
26,GROCERY II,Guayaquil,Guayas,D,10,4.5092096,7589.0,0.08357858,grocery,3,0,0.98
26,HARDWARE,Guayaquil,Guayas,D,10,0.80748665,1359.0,0.54914653,hardware,7,0,0.98
26,HOME AND KITCHEN I,Guayaquil,Guayas,D,10,9.783169,12904.0,0.13408239,hardware,7,0,0.98
26,HOME AND KITCHEN II,Guayaquil,Guayas,D,10,6.7907505,8957.0,0.14157303,hardware,7,0,0.98
26,HOME APPLIANCES,Guayaquil,Guayas,D,10,0.21963824,340.0,0.8113811,hardware,7,0,0.98
26,HOME CARE,Guayaquil,Guayas,D,10,71.40637,94185.0,0.2059925,grocery,2,0,0.98
26,LADIESWEAR,Guayaquil,Guayas,D,10,1.4230478,1877.0,0.51835203,hardware,7,0,0.98
26,LAWN AND GARDEN,Guayaquil,Guayas,D,10,1.64324,2759.0,0.6353982,hardware,7,0,0.98
26,LINGERIE,Guayaquil,Guayas,D,10,3.9162211,6591.0,0.17480871,hardware,7,0,0.98
26,"LIQUOR,WINE,BEER",Guayaquil,Guayas,D,10,33.56625,56492.0,0.109476164,grocery,2,0,0.98
26,MAGAZINES,Guayaquil,Guayas,D,10,0.28755692,379.0,0.7758621,grocery,3,0,0.98
26,MEATS,Guayaquil,Guayas,D,10,280.43524,471972.5,0.002354326,perishable,1,3,0.5
26,PERSONAL CARE,Guayaquil,Guayas,D,10,160.83363,270683.0,0.002354326,grocery,2,0,0.98
26,PET SUPPLIES,Guayaquil,Guayas,D,10,1.1396055,1502.0,0.5037481,grocery,3,0,0.98
26,PLAYERS AND ELECTRONICS,Guayaquil,Guayas,D,10,1.4912813,1967.0,0.4224719,hardware,7,0,0.98
26,POULTRY,Guayaquil,Guayas,D,10,162.21176,273002.4,0.002354326,perishable,1,3,0.5
26,PREPARED FOODS,Guayaquil,Guayas,D,10,18.212715,30652.0,0.005297234,perishable,1,2,0.5
26,PRODUCE,Guayaquil,Guayas,D,10,349.1768,562174.6,0.20541206,perishable,1,4,0.5618265777321704
26,SCHOOL AND OFFICE SUPPLIES,Guayaquil,Guayas,D,10,1.1641791,936.0,0.6792683,grocery,3,0,0.98
26,SEAFOOD,Guayaquil,Guayas,D,10,3.4046195,5729.9746,0.09064155,perishable,1,2,0.5
27,AUTOMOTIVE,Daule,Guayas,D,1,4.8752227,8205.0,0.045320775,hardware,7,0,0.98
27,BABY CARE,Daule,Guayas,D,1,0.24184783,89.0,0.7838542,grocery,3,0,0.98
27,BEAUTY,Daule,Guayas,D,1,3.5424836,5962.0,0.087110065,grocery,3,0,0.98
27,BEVERAGES,Daule,Guayas,D,1,2406.3142,4.049827e+06,0.002354326,grocery,2,0,0.98
27,BOOKS,Daule,Guayas,D,1,0.32786885,100.0,0.69158876,grocery,3,0,0.98
27,BREAD/BAKERY,Daule,Guayas,D,1,600.2223,1.0101741e+06,0.002354326,perishable,1,2,0.5
27,CELEBRATION,Daule,Guayas,D,1,12.693707,16743.0,0.22771536,grocery,3,0,0.98
27,CLEANING,Daule,Guayas,D,1,790.7148,1.330773e+06,0.002354326,grocery,2,0,0.98
27,DAIRY,Daule,Guayas,D,1,792.776,1.334242e+06,0.002354326,perishable,1,5,0.5
27,DELI,Daule,Guayas,D,1,249.94215,420652.66,0.002354326,perishable,1,3,0.5
27,EGGS,Daule,Guayas,D,1,211.19014,355433.0,0.002354326,perishable,1,5,0.5
27,FROZEN FOODS,Daule,Guayas,D,1,160.59412,270279.9,0.002354326,grocery,2,0,0.98
27,GROCERY I,Daule,Guayas,D,1,3183.5615,5.357934e+06,0.002354326,grocery,2,0,0.98
27,GROCERY II,Daule,Guayas,D,1,21.70826,36535.0,0.002354326,grocery,3,0,0.98
27,HARDWARE,Daule,Guayas,D,1,1.7540107,2952.0,0.3054738,hardware,7,0,0.98
27,HOME AND KITCHEN I,Daule,Guayas,D,1,15.169826,20009.0,0.11835206,hardware,7,0,0.98
27,HOME AND KITCHEN II,Daule,Guayas,D,1,18.166794,23962.0,0.11460674,hardware,7,0,0.98
27,HOME APPLIANCES,Daule,Guayas,D,1,0.3311534,557.0,0.73557127,hardware,7,0,0.98
27,HOME CARE,Daule,Guayas,D,1,171.63837,226391.0,0.2059925,grocery,2,0,0.98
27,LADIESWEAR,Daule,Guayas,D,1,5.7517085,7575.0,0.27981997,hardware,7,0,0.98
27,LAWN AND GARDEN,Daule,Guayas,D,1,13.431373,22605.0,0.04296645,hardware,7,0,0.98
27,LINGERIE,Daule,Guayas,D,1,6.0683303,10213.0,0.056503825,hardware,7,0,0.98
27,"LIQUOR,WINE,BEER",Daule,Guayas,D,1,156.76767,263840.0,0.10888758,grocery,2,0,0.98
27,MAGAZINES,Daule,Guayas,D,1,2.85877,3765.0,0.32108027,grocery,3,0,0.98
27,MEATS,Daule,Guayas,D,1,267.38113,450002.44,0.002354326,perishable,1,3,0.5
27,PERSONAL CARE,Daule,Guayas,D,1,203.68628,342804.0,0.002354326,grocery,2,0,0.98
27,PET SUPPLIES,Daule,Guayas,D,1,6.6861258,8819.0,0.22771536,grocery,3,0,0.98
27,PLAYERS AND ELECTRONICS,Daule,Guayas,D,1,7.0599847,9298.0,0.23330833,hardware,7,0,0.98
27,POULTRY,Daule,Guayas,D,1,378.1432,636415.0,0.002354326,perishable,1,3,0.5
27,PREPARED FOODS,Daule,Guayas,D,1,89.51506,150653.84,0.002354326,perishable,1,2,0.5
27,PRODUCE,Daule,Guayas,D,1,1720.5953,2.7701585e+06,0.04305043,perishable,1,4,0.5618265777321704
27,SCHOOL AND OFFICE SUPPLIES,Daule,Guayas,D,1,1.30125,1041.0,0.5245098,grocery,3,0,0.98
27,SEAFOOD,Daule,Guayas,D,1,23.773531,40010.85,0.002354326,perishable,1,2,0.5
28,AUTOMOTIVE,Guayaquil,Guayas,E,10,7.1437907,12023.0,0.020600352,hardware,7,0,0.98
28,BABY CARE,Guayaquil,Guayas,E,10,0.15302491,43.0,0.84175086,grocery,3,0,0.98
28,BEAUTY,Guayaquil,Guayas,E,10,1.9435532,3271.0,0.24779283,grocery,3,0,0.98
28,BEVERAGES,Guayaquil,Guayas,E,10,2244.0273,3.776698e+06,0.002354326,grocery,2,0,0.98
28,BREAD/BAKERY,Guayaquil,Guayas,E,10,562.96313,947467.0,0.002354326,perishable,1,2,0.5
28,CELEBRATION,Guayaquil,Guayas,E,10,9.545868,12591.0,0.22771536,grocery,3,0,0.98
28,CLEANING,Guayaquil,Guayas,E,10,1019.21155,1.715333e+06,0.002354326,grocery,2,0,0.98
28,DAIRY,Guayaquil,Guayas,E,10,640.8105,1.078484e+06,0.002354326,perishable,1,5,0.5
28,DELI,Guayaquil,Guayas,E,10,336.60645,566508.6,0.002354326,perishable,1,3,0.5
28,EGGS,Guayaquil,Guayas,E,10,234.07843,393954.0,0.002354326,perishable,1,5,0.5
28,FROZEN FOODS,Guayaquil,Guayas,E,10,94.20642,158549.4,0.002354326,grocery,2,0,0.98
28,GROCERY I,Guayaquil,Guayas,E,10,3685.355,6.2024525e+06,0.002354326,grocery,2,0,0.98
28,GROCERY II,Guayaquil,Guayas,E,10,7.218063,12148.0,0.036492053,grocery,3,0,0.98
28,HARDWARE,Guayaquil,Guayas,E,10,1.2474717,2097.0,0.40306422,hardware,7,0,0.98
28,HOME AND KITCHEN I,Guayaquil,Guayas,E,10,28.502653,37595.0,0.11460674,hardware,7,0,0.98
28,HOME AND KITCHEN II,Guayaquil,Guayas,E,10,13.853677,18273.0,0.11460674,hardware,7,0,0.98
28,HOME APPLIANCES,Guayaquil,Guayas,E,10,0.53732264,871.0,0.6371411,hardware,7,0,0.98
28,HOME CARE,Guayaquil,Guayas,E,10,215.69371,284500.0,0.2059925,grocery,2,0,0.98
28,LAWN AND GARDEN,Guayaquil,Guayas,E,10,1.8386905,3089.0,0.44457546,hardware,7,0,0.98
28,LINGERIE,Guayaquil,Guayas,E,10,7.413547,12477.0,0.037080634,hardware,7,0,0.98
28,"LIQUOR,WINE,BEER",Guayaquil,Guayas,E,10,116.94177,196813.0,0.109476164,grocery,2,0,0.98
28,MAGAZINES,Guayaquil,Guayas,E,10,0.85736436,1106.0,0.5788668,grocery,3,0,0.98
28,MEATS,Guayaquil,Guayas,E,10,195.6441,329269.03,0.002354326,perishable,1,3,0.5
28,PERSONAL CARE,Guayaquil,Guayas,E,10,298.07843,501666.0,0.002354326,grocery,2,0,0.98
28,PET SUPPLIES,Guayaquil,Guayas,E,10,3.2683852,4311.0,0.26891387,grocery,3,0,0.98
28,PLAYERS AND ELECTRONICS,Guayaquil,Guayas,E,10,4.0379076,5326.0,0.27265918,hardware,7,0,0.98
28,POULTRY,Guayaquil,Guayas,E,10,228.92798,385285.78,0.002354326,perishable,1,3,0.5
28,PREPARED FOODS,Guayaquil,Guayas,E,10,64.5263,108597.766,0.002354326,perishable,1,2,0.5
28,PRODUCE,Guayaquil,Guayas,E,10,1209.557,1.5954058e+06,0.22696629,perishable,1,4,0.5618265777321704
28,SCHOOL AND OFFICE SUPPLIES,Guayaquil,Guayas,E,10,4.6580744,6144.0,0.3962547,grocery,3,0,0.98
28,SEAFOOD,Guayaquil,Guayas,E,10,6.420847,10806.285,0.08887581,perishable,1,2,0.5
29,AUTOMOTIVE,Guayaquil,Guayas,E,10,6.333713,5561.0,0.015659954,hardware,7,0,0.98
29,BABY CARE,Guayaquil,Guayas,E,10,0.46824408,376.0,0.71428573,grocery,3,0,0.98
29,BEAUTY,Guayaquil,Guayas,E,10,3.001139,2635.0,0.10402685,grocery,3,0,0.98
29,BEVERAGES,Guayaquil,Guayas,E,10,2502.254,2.196979e+06,0.0022371365,grocery,2,0,0.98
29,BREAD/BAKERY,Guayaquil,Guayas,E,10,588.0433,516302.0,0.0022371365,perishable,1,2,0.5
29,CELEBRATION,Guayaquil,Guayas,E,10,10.33913,8323.0,0.008526187,grocery,3,0,0.98
29,CLEANING,Guayaquil,Guayas,E,10,950.73236,834743.0,0.0022371365,grocery,2,0,0.98
29,DAIRY,Guayaquil,Guayas,E,10,683.12415,599783.0,0.0022371365,perishable,1,5,0.5
29,DELI,Guayaquil,Guayas,E,10,280.5311,246306.31,0.0022371365,perishable,1,3,0.5
29,EGGS,Guayaquil,Guayas,E,10,192.10478,168668.0,0.0022371365,perishable,1,5,0.5
29,FROZEN FOODS,Guayaquil,Guayas,E,10,99.1187,87026.22,0.0022371365,grocery,2,0,0.98
29,GROCERY I,Guayaquil,Guayas,E,10,3527.2588,3.0969332e+06,0.0022371365,grocery,2,0,0.98
29,GROCERY II,Guayaquil,Guayas,E,10,10.517084,9234.0,0.011185682,grocery,3,0,0.98
29,HARDWARE,Guayaquil,Guayas,E,10,1.1047837,970.0,0.39038032,hardware,7,0,0.98
29,HOME AND KITCHEN I,Guayaquil,Guayas,E,10,24.37016,21397.0,0.0022371365,hardware,7,0,0.98
29,HOME AND KITCHEN II,Guayaquil,Guayas,E,10,17.908884,15724.0,0.0022371365,hardware,7,0,0.98
29,HOME APPLIANCES,Guayaquil,Guayas,E,10,0.27676538,243.0,0.7852349,hardware,7,0,0.98
29,HOME CARE,Guayaquil,Guayas,E,10,235.95679,196552.0,0.0023557127,grocery,2,0,0.98
29,LAWN AND GARDEN,Guayaquil,Guayas,E,10,2.0758622,1806.0,0.489842,hardware,7,0,0.98
29,LINGERIE,Guayaquil,Guayas,E,10,4.81549,4228.0,0.06263982,hardware,7,0,0.98
29,"LIQUOR,WINE,BEER",Guayaquil,Guayas,E,10,119.71298,105108.0,0.07494407,grocery,2,0,0.98
29,MAGAZINES,Guayaquil,Guayas,E,10,1.3603287,1159.0,0.3467742,grocery,3,0,0.98
29,MEATS,Guayaquil,Guayas,E,10,127.46375,111913.17,0.0022371365,perishable,1,3,0.5
29,PERSONAL CARE,Guayaquil,Guayas,E,10,271.53302,238406.0,0.0022371365,grocery,2,0,0.98
29,PET SUPPLIES,Guayaquil,Guayas,E,10,4.509317,3630.0,0.05724726,grocery,3,0,0.98
29,PLAYERS AND ELECTRONICS,Guayaquil,Guayas,E,10,5.521739,4445.0,0.03410475,hardware,7,0,0.98
29,POULTRY,Guayaquil,Guayas,E,10,200.66527,176184.11,0.0022371365,perishable,1,3,0.5
29,PREPARED FOODS,Guayaquil,Guayas,E,10,68.75212,60364.363,0.0022371365,perishable,1,2,0.5
29,PRODUCE,Guayaquil,Guayas,E,10,1243.1111,1.0007044e+06,0.0024360537,perishable,1,4,0.5618265777321704
29,SCHOOL AND OFFICE SUPPLIES,Guayaquil,Guayas,E,10,4.2770185,3443.0,0.20950061,grocery,3,0,0.98
29,SEAFOOD,Guayaquil,Guayas,E,10,6.8462415,6011.0,0.030201342,perishable,1,2,0.5
30,AUTOMOTIVE,Guayaquil,Guayas,C,3,3.0843732,5191.0,0.11889347,hardware,7,0,0.98
30,BABY CARE,Guayaquil,Guayas,C,3,0.0888184,112.0,0.92325765,grocery,3,0,0.98
30,BEAUTY,Guayaquil,Guayas,C,3,0.59774214,1006.0,0.6138905,grocery,3,0,0.98
30,BEVERAGES,Guayaquil,Guayas,C,3,931.8966,1.568382e+06,0.015891701,grocery,2,0,0.98
30,BREAD/BAKERY,Guayaquil,Guayas,C,3,152.16162,256088.0,0.015891701,perishable,1,2,0.5
30,CELEBRATION,Guayaquil,Guayas,C,3,3.100834,4090.0,0.27565542,grocery,3,0,0.98
30,CLEANING,Guayaquil,Guayas,C,3,480.59833,808847.0,0.015891701,grocery,2,0,0.98
30,DAIRY,Guayaquil,Guayas,C,3,222.74629,374882.0,0.015891701,perishable,1,5,0.5
30,DELI,Guayaquil,Guayas,C,3,104.774216,176335.0,0.015891701,perishable,1,3,0.5
30,EGGS,Guayaquil,Guayas,C,3,119.077835,200408.0,0.015891701,perishable,1,5,0.5
30,FROZEN FOODS,Guayaquil,Guayas,C,3,58.08514,97757.29,0.015891701,grocery,2,0,0.98
30,GROCERY I,Guayaquil,Guayas,C,3,1554.7426,2.6166318e+06,0.015891701,grocery,2,0,0.98
30,GROCERY II,Guayaquil,Guayas,C,3,3.5086155,5905.0,0.20129488,grocery,3,0,0.98
30,HARDWARE,Guayaquil,Guayas,C,3,0.9477124,1595.0,0.47498527,hardware,7,0,0.98
30,HOME AND KITCHEN I,Guayaquil,Guayas,C,3,11.782411,15541.0,0.123595506,hardware,7,0,0.98
30,HOME AND KITCHEN II,Guayaquil,Guayas,C,3,5.933283,7826.0,0.12883896,hardware,7,0,0.98
30,HOME APPLIANCES,Guayaquil,Guayas,C,3,0.29600954,497.0,0.7563422,hardware,7,0,0.98
30,HOME CARE,Guayaquil,Guayas,C,3,96.67172,127510.0,0.2059925,grocery,2,0,0.98
30,LADIESWEAR,Guayaquil,Guayas,C,3,0.50608826,665.0,0.72105265,hardware,7,0,0.98
30,LINGERIE,Guayaquil,Guayas,C,3,4.0713015,6852.0,0.13478516,hardware,7,0,0.98
30,"LIQUOR,WINE,BEER",Guayaquil,Guayas,C,3,54.484848,91698.0,0.12242495,grocery,2,0,0.98
30,MAGAZINES,Guayaquil,Guayas,C,3,0.4491654,592.0,0.6844078,grocery,3,0,0.98
30,MEATS,Guayaquil,Guayas,C,3,57.752243,97197.02,0.015891701,perishable,1,3,0.5
30,PERSONAL CARE,Guayaquil,Guayas,C,3,102.99406,173339.0,0.015891701,grocery,2,0,0.98
30,PET SUPPLIES,Guayaquil,Guayas,C,3,1.072079,1413.0,0.4670165,grocery,3,0,0.98
30,PLAYERS AND ELECTRONICS,Guayaquil,Guayas,C,3,3.0735404,4054.0,0.28089887,hardware,7,0,0.98
30,POULTRY,Guayaquil,Guayas,C,3,98.9286,166496.83,0.015891701,perishable,1,3,0.5
30,PREPARED FOODS,Guayaquil,Guayas,C,3,22.744503,38279.0,0.016480282,perishable,1,2,0.5
30,PRODUCE,Guayaquil,Guayas,C,3,398.44644,525550.9,0.22696629,perishable,1,4,0.5618265777321704
30,SCHOOL AND OFFICE SUPPLIES,Guayaquil,Guayas,C,3,1.1908531,1354.0,0.8959237,grocery,3,0,0.98
30,SEAFOOD,Guayaquil,Guayas,C,3,3.5525846,5979.0,0.23660977,perishable,1,2,0.5
31,AUTOMOTIVE,Babahoyo,Los Rios,B,10,7.5579324,12720.0,0.015303119,hardware,7,0,0.98
31,BABY CARE,Babahoyo,Los Rios,B,10,0.8014184,904.0,0.6949301,grocery,3,0,0.98
31,BEAUTY,Babahoyo,Los Rios,B,10,2.580511,4343.0,0.14714538,grocery,3,0,0.98
31,BEVERAGES,Babahoyo,Los Rios,B,10,1809.1224,3.044753e+06,0.002354326,grocery,2,0,0.98
31,BREAD/BAKERY,Babahoyo,Los Rios,B,10,466.5116,785139.0,0.002354326,perishable,1,2,0.5
31,CELEBRATION,Babahoyo,Los Rios,B,10,6.7126613,8854.0,0.24044944,grocery,3,0,0.98
31,CLEANING,Babahoyo,Los Rios,B,10,1248.6376,2.101457e+06,0.002354326,grocery,2,0,0.98
31,DAIRY,Babahoyo,Los Rios,B,10,588.37494,990235.0,0.002354326,perishable,1,5,0.5
31,DELI,Babahoyo,Los Rios,B,10,246.39835,414688.4,0.002354326,perishable,1,3,0.5
31,EGGS,Babahoyo,Los Rios,B,10,236.50446,398037.0,0.002354326,perishable,1,5,0.5
31,FROZEN FOODS,Babahoyo,Los Rios,B,10,107.23647,180478.98,0.0064743967,grocery,2,0,0.98
31,GROCERY I,Babahoyo,Los Rios,B,10,3926.2173,6.6078235e+06,0.002354326,grocery,2,0,0.98
31,GROCERY II,Babahoyo,Los Rios,B,10,9.33571,15712.0,0.023543261,grocery,3,0,0.98
31,HARDWARE,Babahoyo,Los Rios,B,10,0.7153892,1204.0,0.54326075,hardware,7,0,0.98
31,HOME AND KITCHEN I,Babahoyo,Los Rios,B,10,17.991661,23731.0,0.121348314,hardware,7,0,0.98
31,HOME AND KITCHEN II,Babahoyo,Los Rios,B,10,16.024279,21120.0,0.11469265,hardware,7,0,0.98
31,HOME APPLIANCES,Babahoyo,Los Rios,B,10,0.39691028,668.0,0.6968805,hardware,7,0,0.98
31,HOME CARE,Babahoyo,Los Rios,B,10,237.7445,313585.0,0.20749064,grocery,2,0,0.98
31,LADIESWEAR,Babahoyo,Los Rios,B,10,1.8316907,2416.0,0.41048688,hardware,7,0,0.98
31,LAWN AND GARDEN,Babahoyo,Los Rios,B,10,1.2020202,2023.0,0.50029427,hardware,7,0,0.98
31,LINGERIE,Babahoyo,Los Rios,B,10,12.067737,20310.0,0.0382578,hardware,7,0,0.98
31,"LIQUOR,WINE,BEER",Babahoyo,Los Rios,B,10,30.284018,50968.0,0.11241907,grocery,2,0,0.98
